,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
1205,INFOSYSTCH,EQ,18-Oct-2004,1786.75,1801.0,1801.0,1751.25,1762.0,1761.2,1770.94,1587554,2811454997.45,-,690957,43.52
1206,INFOSYSTCH,EQ,19-Oct-2004,1761.2,1780.0,1784.7,1749.1,1768.5,1767.85,1763.89,1951378,3442015090.35,-,871791,44.68
1207,INFOSYSTCH,EQ,20-Oct-2004,1767.85,1772.0,1794.5,1752.1,1759.5,1758.8,1773.86,1637043,2903882010.15,-,704413,43.03
1208,INFOSYSTCH,EQ,21-Oct-2004,1758.8,1760.35,1784.8,1755.0,1781.3,1779.75,1771.24,1363393,2414890547.35,-,550794,40.4
1209,INFOSYSTCH,EQ,25-Oct-2004,1779.75,1785.15,1831.9,1785.15,1820.8,1820.3,1819.08,1996371,3631558930.75,-,981554,49.17
1210,INFOSYSTCH,EQ,26-Oct-2004,1820.3,1821.0,1870.0,1820.0,1867.5,1861.0,1850.03,1542407,2853493304.95,-,601461,38.99
1211,INFOSYSTCH,EQ,27-Oct-2004,1861.0,1872.0,1879.9,1832.35,1877.7,1867.8,1856.14,1152839,2139835393.3,-,338921,29.4
1212,INFOSYSTCH,EQ,28-Oct-2004,1867.8,1880.0,1957.7,1880.0,1938.5,1948.8,1928.02,2847232,5489510964.8,-,909931,31.96
1213,INFOSYSTCH,EQ,29-Oct-2004,1948.8,1946.0,1955.0,1901.0,1907.7,1906.35,1923.31,1635222,3145030968.15,-,588667,36.0
1214,INFOSYSTCH,EQ,01-Nov-2004,1906.35,1908.0,1952.85,1895.0,1948.55,1946.05,1932.76,1267061,2448925721.8,-,429432,33.89
1215,INFOSYSTCH,EQ,02-Nov-2004,1946.05,1944.0,1944.0,1907.1,1910.15,1910.6,1918.52,1293301,2481222129.8,-,577218,44.63
1216,INFOSYSTCH,EQ,03-Nov-2004,1910.6,1918.0,1975.0,1918.0,1959.0,1960.95,1958.53,1677068,3284590060.45,-,361110,21.53
1217,INFOSYSTCH,EQ,04-Nov-2004,1960.95,1980.5,2008.7,1980.5,1983.8,1987.7,1990.49,1576151,3137310803.85,-,640544,40.64
1218,INFOSYSTCH,EQ,05-Nov-2004,1987.7,2015.0,2087.7,1961.25,1976.95,1976.6,1973.93,1094180,2159837266.35,-,495357,45.27
1219,INFOSYSTCH,EQ,08-Nov-2004,1976.6,2000.0,2068.7,2000.0,2017.0,2017.8,2029.76,2489963,5054032925.8,-,1136954,45.66
1220,INFOSYSTCH,EQ,09-Nov-2004,2017.8,2030.0,2045.0,2005.05,2043.0,2036.75,2029.15,1497951,3039561064.1,-,618400,41.28
1221,INFOSYSTCH,EQ,10-Nov-2004,2036.75,2045.0,2050.0,2015.0,2048.9,2041.05,2029.1,1765029,3581412321.65,-,661270,37.47
1222,INFOSYSTCH,EQ,11-Nov-2004,2041.05,2040.0,2040.0,2011.0,2014.0,2017.1,2024.24,1320631,2673268336.95,-,564652,42.76
1223,INFOSYSTCH,EQ,12-Nov-2004,2017.1,2040.0,2047.7,2015.0,2019.0,2027.2,2030.8,285775,580352008.4,-,77994,27.29
1224,INFOSYSTCH,EQ,16-Nov-2004,2027.2,2037.0,2053.7,2032.0,2050.0,2049.05,2044.22,1191764,2436222501.3,-,660019,55.38
1225,INFOSYSTCH,EQ,17-Nov-2004,2049.05,2050.0,2082.4,2040.0,2078.0,2076.9,2063.67,911205,1880424876.9,-,348204,38.21
1226,INFOSYSTCH,EQ,18-Nov-2004,2076.9,2070.05,2080.0,2057.2,2061.8,2062.8,2065.58,665970,1375615577.5,-,206674,31.03
1227,INFOSYSTCH,EQ,19-Nov-2004,2062.8,2067.0,2075.0,2052.0,2059.3,2057.85,2065.95,558220,1153253940.1,-,184724,33.09
1228,INFOSYSTCH,EQ,22-Nov-2004,2057.85,2049.0,2049.0,2006.0,2032.0,2028.0,2025.23,616402,1248356113.4,-,219059,35.54
1229,INFOSYSTCH,EQ,23-Nov-2004,2028.0,2030.0,2044.7,2022.0,2028.3,2031.05,2034.69,689657,1403236038.65,-,267043,38.72
1230,INFOSYSTCH,EQ,24-Nov-2004,2031.05,2025.0,2042.0,2018.2,2022.0,2023.9,2030.53,541767,1100075031.85,-,239578,44.22
1231,INFOSYSTCH,EQ,25-Nov-2004,2023.9,2030.3,2043.7,2021.0,2032.3,2029.6,2031.88,613148,1245843664.45,-,274620,44.79
1232,INFOSYSTCH,EQ,29-Nov-2004,2029.6,2040.2,2095.0,2033.0,2095.0,2090.8,2076.17,878730,1824389075.0,-,339794,38.67
1233,INFOSYSTCH,EQ,30-Nov-2004,2090.8,2100.1,2168.8,2100.0,2156.0,2149.2,2151.12,1761524,3789245555.0,-,919395,52.19
1234,INFOSYSTCH,EQ,01-Dec-2004,2149.2,2150.0,2155.0,2101.2,2112.8,2108.35,2118.74,1307981,2771266643.55,-,680124,52.0
1235,INFOSYSTCH,EQ,02-Dec-2004,2108.35,2120.0,2134.0,2071.35,2079.7,2079.9,2093.36,1572371,3291542571.25,-,801106,50.95
1236,INFOSYSTCH,EQ,03-Dec-2004,2079.9,2080.0,2086.1,2044.05,2052.0,2051.35,2063.36,1566446,3232135741.5,-,843478,53.85
1237,INFOSYSTCH,EQ,06-Dec-2004,2051.35,2040.0,2074.0,2014.0,2023.9,2030.15,2039.32,1239745,2528238395.75,-,485882,39.19
1238,INFOSYSTCH,EQ,07-Dec-2004,2030.15,1990.0,2063.8,1990.0,2033.5,2039.9,2045.87,1028368,2103903625.6,-,379992,36.95
1239,INFOSYSTCH,EQ,08-Dec-2004,2039.9,2024.4,2045.0,2020.0,2040.0,2031.4,2035.19,929793,1892307419.8,-,416479,44.79
1240,INFOSYSTCH,EQ,09-Dec-2004,2031.4,2039.0,2060.0,2035.0,2036.2,2042.2,2047.94,798698,1635682982.75,-,363965,45.57
1241,INFOSYSTCH,EQ,10-Dec-2004,2042.2,2052.0,2060.0,2025.6,2030.0,2033.4,2040.12,764530,1559729329.8,-,342917,44.85
1242,INFOSYSTCH,EQ,13-Dec-2004,2033.4,2060.0,2060.0,2015.35,2039.9,2037.6,2039.53,428118,873159241.95,-,198107,46.27
1243,INFOSYSTCH,EQ,14-Dec-2004,2037.6,2045.0,2054.7,2041.0,2049.7,2051.25,2047.89,422785,865818378.6,-,217112,51.35
1244,INFOSYSTCH,EQ,15-Dec-2004,2051.25,2059.7,2111.5,2059.7,2094.0,2100.65,2097.12,1101361,2309682569.7,-,460545,41.82
1245,INFOSYSTCH,EQ,16-Dec-2004,2100.65,2100.0,2132.0,2084.0,2118.0,2120.35,2103.2,669447,1407980352.35,-,245235,36.63
1246,INFOSYSTCH,EQ,17-Dec-2004,2120.35,2105.0,2117.0,2080.0,2091.15,2089.1,2099.28,688837,1446058543.8,-,267752,38.87
1247,INFOSYSTCH,EQ,20-Dec-2004,2089.1,2109.7,2121.0,2097.1,2113.5,2113.9,2111.99,456233,963559061.9,-,194012,42.52
1248,INFOSYSTCH,EQ,21-Dec-2004,2113.9,2120.0,2139.4,2109.95,2112.7,2115.1,2124.89,683436,1452225663.9,-,265239,38.81
1249,INFOSYSTCH,EQ,22-Dec-2004,2115.1,2050.0,2119.0,2050.0,2090.0,2081.45,2087.92,1528314,3190998763.0,-,609381,39.87
1250,INFOSYSTCH,EQ,23-Dec-2004,2081.45,2021.0,2084.0,2021.0,2063.0,2066.1,2068.91,708370,1465552475.55,-,307471,43.41
1251,INFOSYSTCH,EQ,24-Dec-2004,2066.1,2079.7,2079.7,2037.25,2073.0,2065.2,2056.16,1004808,2066043860.25,-,366746,36.5
1252,INFOSYSTCH,EQ,27-Dec-2004,2065.2,2060.0,2080.0,2046.3,2052.0,2058.3,2065.49,418414,864229166.05,-,142389,34.03
1253,INFOSYSTCH,EQ,28-Dec-2004,2058.3,2056.0,2071.9,2047.25,2061.0,2061.75,2060.83,507192,1045237540.35,-,188158,37.1
1254,INFOSYSTCH,EQ,29-Dec-2004,2061.75,2070.0,2108.7,2065.0,2070.15,2073.15,2085.55,809703,1688672689.9,-,235882,29.13
1255,INFOSYSTCH,EQ,30-Dec-2004,2073.15,2070.0,2094.9,2033.25,2053.0,2048.15,2059.69,976941,2012191091.1,-,368962,37.77
1256,INFOSYSTCH,EQ,31-Dec-2004,2048.15,2060.0,2095.05,2047.95,2095.0,2091.7,2077.75,781169,1623073156.4,-,283583,36.3
1257,INFOSYSTCH,EQ,03-Jan-2005,2091.7,2119.0,2398.0,2095.5,2123.05,2119.55,2107.98,569018,1199479499.1,-,217580,38.24
1258,INFOSYSTCH,EQ,04-Jan-2005,2119.55,2125.0,2125.0,2080.0,2082.25,2090.05,2098.78,638804,1340706966.35,-,244727,38.31
1259,INFOSYSTCH,EQ,05-Jan-2005,2090.05,2065.0,2080.0,2001.1,2047.0,2052.5,2045.59,1387367,2837978606.0,-,544872,39.27
1260,INFOSYSTCH,EQ,06-Jan-2005,2052.5,2041.25,2093.95,1998.0,2048.0,2043.75,2048.62,1689444,3461036961.8,-,545657,32.3
1261,INFOSYSTCH,EQ,07-Jan-2005,2043.75,2035.0,2065.0,1995.0,2043.0,2050.8,2023.63,2093755,4236987112.6,-,651101,31.1
1262,INFOSYSTCH,EQ,10-Jan-2005,2050.8,2060.0,2100.0,1981.0,1984.65,1994.9,2026.27,1540740,3121949237.5,-,628906,40.82
1263,INFOSYSTCH,EQ,11-Jan-2005,1994.9,1990.0,2022.7,1951.1,1978.95,1971.65,1987.63,2130200,4234054291.3,-,748699,35.15
1264,INFOSYSTCH,EQ,12-Jan-2005,1971.65,2025.0,2025.0,1875.15,1909.0,1906.25,1954.67,3944813,7710793535.15,-,1153280,29.24
1265,INFOSYSTCH,EQ,13-Jan-2005,1906.25,2050.05,2050.05,1930.0,1980.0,1968.35,1966.8,2191279,4309800763.4,-,950522,43.38
1266,INFOSYSTCH,EQ,14-Jan-2005,1968.35,1980.0,2008.3,1950.0,1975.5,1974.0,1981.35,1240756,2458365923.15,-,393040,31.68
1267,INFOSYSTCH,EQ,17-Jan-2005,1974.0,1982.0,2014.0,1935.2,2010.0,1997.7,1963.27,1219275,2393760210.6,-,437185,35.86
1268,INFOSYSTCH,EQ,18-Jan-2005,1997.7,2010.0,2020.0,1951.9,1960.55,1965.4,1990.17,1177235,2342900992.55,-,358791,30.48
1269,INFOSYSTCH,EQ,19-Jan-2005,1965.4,1955.15,1989.75,1951.3,1960.25,1958.95,1968.62,752342,1481078071.25,-,207229,27.54
1270,INFOSYSTCH,EQ,20-Jan-2005,1958.95,1952.0,1978.0,1922.0,1958.7,1964.75,1950.45,1158695,2259977710.55,-,464331,40.07
1271,INFOSYSTCH,EQ,24-Jan-2005,1964.75,1960.0,1964.9,1892.6,1894.05,1905.5,1921.69,1166426,2241510141.45,-,527247,45.2
1272,INFOSYSTCH,EQ,25-Jan-2005,1905.5,1909.0,1922.0,1882.0,1915.0,1912.85,1905.66,1012566,1929609568.2,-,306947,30.31
1273,INFOSYSTCH,EQ,27-Jan-2005,1912.85,1930.0,1964.5,1925.55,1951.0,1952.1,1949.42,1229261,2396345028.75,-,695272,56.56
1274,INFOSYSTCH,EQ,28-Jan-2005,1952.1,1960.0,2047.85,1945.2,2040.9,2037.65,2007.58,1124972,2258469592.55,-,411175,36.55
1275,INFOSYSTCH,EQ,31-Jan-2005,2037.65,2061.0,2097.7,2032.0,2065.0,2068.65,2065.45,1491545,3080708932.7,-,674962,45.25
1276,INFOSYSTCH,EQ,01-Feb-2005,2068.65,2070.0,2094.0,2055.0,2060.3,2061.75,2068.53,1385412,2865763839.55,-,653777,47.19
1277,INFOSYSTCH,EQ,02-Feb-2005,2061.75,2073.0,2109.0,2064.0,2072.2,2071.8,2087.58,808641,1688099330.0,-,276176,34.15
1278,INFOSYSTCH,EQ,03-Feb-2005,2071.8,2070.0,2110.0,2062.2,2106.05,2101.35,2089.34,925842,1934399415.9,-,375718,40.58
